molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_5
CHEMBL53690;nM;0.91;FC(F)(F)c1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1;9.040958607678906;358.104145696;4;2;4.516700000000002;yes
CHEMBL126372;nM;0.92;OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;9.036212172654443;389.048736852;7;4;2.2960000000000003;yes
CHEMBL165630;nM;0.93;OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.031517051446064;446.1065860760001;8;4;2.229399999999999;yes
CHEMBL189779;nM;0.94;CN(C)C\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1;9.0268721464003;473.07125826;5;2;4.034300000000003;yes
CHEMBL31816;nM;0.95;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2nc1NC(=O)C=C;9.022276394711152;373.07418055600004;6;2;3.6940000000000017;yes
CHEMBL328106;nM;0.96;COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC;9.017728766960431;359.02693878799994;5;1;4.153100000000003;yes
CHEMBL31570;nM;0.97;COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2nc1NC(=O)C=C;9.013228265733757;417.1003953040001;7;2;3.7106000000000012;yes
CHEMBL3655338;nM;1.0;CC(C)(CN1CCOCC1)NC\C=C\C(=O)N2CCc3c(C2)sc4ncnc(Nc5ccc(F)c(Cl)c5)c34;9.0;558.1980011640001;8;2;4.368700000000002;yes
CHEMBL3655340;nM;1.0;CN1CCC[C@H]1\C=C\C(=O)N2CCc3c(C2)sc4ncnc(Nc5ccc(F)c(Cl)c5)c34;9.0;471.1295872560001;6;1;4.762500000000004;yes
CHEMBL3655347;nM;1.0;CC(C)N(C)C\C=C\C(=O)N1CCc2c(C1)oc3ncnc(Nc4ccc(F)c(Cl)c4)c23;9.0;457.16808094000004;6;1;4.540000000000004;yes
CHEMBL3655350;nM;1.0;CC(C)C(C)C\C=C\C(=O)N1CCc2c(C1)sc3ncnc(Nc4cc(O)cc(Cl)c4)c23;9.0;470.15432478400004;6;2;5.917000000000005;yes
CHEMBL415738;nM;1.0;Cc1cccc(Nc2cc(NCCO)ncn2)c1;9.0;244.132411132;5;3;1.9328199999999995;yes
CHEMBL3655336;nM;1.0;Fc1ccc(Nc2ncnc3sc4CN(CCc4c23)C(=O)\C=C\CN5CCCOCC5)cc1Cl;9.0;501.14015194;7;1;4.390600000000004;yes
CHEMBL153573;nM;1.0;Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F;9.0;387.97935764000005;5;2;5.071900000000001;yes
CHEMBL3655342;nM;1.0;CN(C)C(=O)N1CCN(C\C=C\C(=O)N2CCc3c(C2)sc4ncnc(Nc5ccc(F)c(Cl)c5)c34)CC1;9.0;557.1776000680001;7;1;3.967500000000002;yes
CHEMBL3357640;nM;1.0;F\C(=C\CN1CCOCC1)\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5;9.0;545.1641384320001;8;2;4.457700000000003;yes
CHEMBL3416592;nM;1.0;COc1ccccc1c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2;9.0;377.11979784800013;6;2;4.512400000000002;yes
CHEMBL3655341;nM;1.0;COCCN(CCOC)C\C=C\C(=O)N1CCc2c(C1)sc3ncnc(Nc4ccc(F)c(Cl)c4)c23;9.0;533.166366688;8;1;4.263100000000003;yes
CHEMBL3678946;nM;1.0;CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4)C(=O)NC5CCN(C)CC5)nc13;9.0;484.269907644;8;3;4.7184000000000035;yes
CHEMBL310853;nM;1.0;N(c1ccc2[nH]ccc2c1)c3ccnc4cc(sc34)c5cccs5;9.0;347.055089416;4;2;6.2497000000000025;yes
CHEMBL431977;nM;1.0;NC(=O)C1CCN(Cc2ccc(cc2)c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)CC1;9.0;481.19363148400004;5;3;5.885500000000004;yes
CHEMBL79215;nM;1.0;C(CN(c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1)n5cccc5)Nc6ccccc6;9.0;465.17356473600006;7;3;6.099500000000004;yes
CHEMBL76751;nM;1.0;N(c1ccc2[nH]ccc2c1)c3ncnc4cc(sc34)c5cccs5;9.0;348.05033838400004;5;2;5.644700000000002;yes
CHEMBL271705;nM;1.0;Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCOCC4)c23)ccc1OCc5ccccn5;9.0;481.162915308;9;2;3.4349000000000016;yes
CHEMBL3741490;nM;1.0;COCCOc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCO;9.0;379.153206152;7;2;2.7510000000000017;yes
CHEMBL3674150;nM;1.0;CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4F)C(=O)NN5CCN(C)CC5)nc13;9.0;503.2557348;9;3;3.9257000000000017;yes
CHEMBL308498;nM;1.0;CC(C)(CO)NCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2;9.0;443.17798142000004;6;4;5.443700000000003;yes
CHEMBL312753;nM;1.0;OCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2;9.0;372.10448213200004;5;3;5.075500000000002;yes
CHEMBL30432;nM;1.0;CN(C)c1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cn1;9.0;395.1858436720001;7;1;4.232400000000002;yes
CHEMBL165574;nM;1.0;Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1;9.0;442.111671456;7;2;3.6651000000000016;yes
CHEMBL213007;nM;1.0;COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC4CCN(CC4)S(=O)(=O)C;9.0;480.10343208399996;7;1;3.977300000000003;yes
CHEMBL121954;nM;1.0;Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1;9.0;352.083936716;6;4;4.199100000000001;yes
CHEMBL2031296;nM;1.01;CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;8.995678626217357;356.027273136;4;2;4.094300000000001;yes
CHEMBL1204305;nM;1.05;Cl.COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC;8.978810700930062;442.9897524;5;1;4.4170000000000025;yes
CHEMBL3818547;nM;1.06;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]4COC(=O)N4;8.97469413473523;431.07965986;7;3;3.221400000000001;yes
CHEMBL3814956;nM;1.06;Fc1ccc(Nc2ncnc3ccc(NC(=O)NCCN4CCCCC4)cc23)cc1Cl;8.97469413473523;442.168415288;5;3;4.773300000000003;yes
CHEMBL3355879;nM;1.08;COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCn4ccnc4[N+](=O)[O-];8.96657624451305;444.15460312;9;1;3.9371000000000027;yes
CHEMBL4099329;nM;1.1;COc1ccc(cc1)N(C)c2nc(N)nc3c(Cc4ccccc4)c[nH]c23;8.958607314841776;359.17461029200007;5;2;3.9074000000000018;yes
CHEMBL3663925;nM;1.1;CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(C)c2)nc1C5CCN(CC5)C(=O)C=C;8.958607314841776;574.3743727120001;8;2;3.2981200000000035;yes
CHEMBL437890;nM;1.1;CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1;8.958607314841776;511.11314867600015;7;2;3.2494000000000014;yes
CHEMBL264382;nM;1.1;Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc5c(ccn5Cc6ccccc6)c4)c23)C(=O)NCCN7CCOCC7;8.958607314841776;602.2753869480001;8;4;4.4144200000000025;yes
CHEMBL358934;nM;1.1;CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1;8.958607314841776;430.0462943280001;6;3;5.390900000000002;yes
CHEMBL296168;nM;1.1;Brc1cccc(Nc2ncnc3ccc(NC(=O)C=C)nc23)c1;8.958607314841776;369.022522104;5;2;3.6554;yes
CHEMBL3960853;nM;1.1;C[C@@H](Nc1ncnc2oc(cc12)c3ccc(NCCN4CCOCC4)cc3)c5ccccc5;8.958607314841776;443.232125168;7;2;4.807000000000004;yes
CHEMBL165788;nM;1.1;CNc1cc2c(Nc3cccc(c3)C(F)(F)F)ncnc2cn1;8.958607314841776;319.104480044;5;2;3.8289000000000017;yes
CHEMBL3970231;nM;1.1;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C;8.958607314841776;474.127024652;6;1;4.869400000000004;yes
CHEMBL162034;nM;1.1;CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;8.958607314841776;386.0854567080001;6;2;3.5044000000000004;yes
CHEMBL3663926;nM;1.1;CN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)cnc3C(=O)N)cc2;8.958607314841776;473.21753772400007;8;3;2.9877000000000002;yes
CHEMBL3655337;nM;1.1;Fc1ccc(Nc2ncnc3sc4CN(CCc4c23)C(=O)\C=C\CN5C6CCC5CC6)cc1Cl;8.958607314841776;497.14523732000004;6;1;5.295100000000005;yes
CHEMBL2032376;nM;1.16;COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5;8.935542010773082;528.2597368840001;8;2;3.808600000000002;yes
CHEMBL3663923;nM;1.2;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4C;8.920818753952375;515.264487916;8;3;3.858520000000003;yes
CHEMBL69358;nM;1.2;CCN(CC)CCNC(=O)c1cc(C)c(\C=C\2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23)[nH]1;8.920818753952375;511.1898790040001;6;4;4.213520000000002;yes
CHEMBL53665;nM;1.2;Fc1ccc(Nc2ncnc3ccc(NC(=O)C=C)nc23)cc1Br;8.920818753952375;387.01310029200005;5;2;3.794500000000001;yes
CHEMBL3622639;nM;1.2;COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C;8.920818753952375;473.16299556000007;7;2;4.2474000000000025;yes
CHEMBL3622632;nM;1.2;COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C;8.920818753952375;445.211389724;7;2;3.436200000000002;yes
CHEMBL127058;nM;1.2;OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.920818753952375;460.1222361400001;8;4;2.6194999999999995;yes
CHEMBL166358;nM;1.2;CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;8.920818753952375;400.1011067720001;6;2;3.8945000000000016;yes
CHEMBL3663936;nM;1.2;CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(C)c2)nc1O[C@@H]5CCCN(C5)C(=O)C=C;8.920818753952375;590.3692873320001;9;2;2.9619200000000028;yes
CHEMBL3663934;nM;1.2;CCC(=O)N1CC[C@H](C1)Oc2nc(Nc3ccc(cc3)N4CCN(C)CC4)c(nc2CC)C(=O)N;8.920818753952375;481.28013798000006;8;2;2.0230000000000006;yes
CHEMBL153206;nM;1.2;COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1;8.920818753952375;368.027273136;4;2;4.625800000000003;yes
CHEMBL162223;nM;1.2;Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1;8.920818753952375;420.06980664400004;6;2;4.580500000000002;yes
CHEMBL3622645;nM;1.2;CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4;8.920818753952375;457.211389724;7;2;3.578700000000002;yes
CHEMBL3663927;nM;1.2;CCc1nc(C(=O)N)c(Nc2ccc(OC)c(c2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4;8.920818753952375;531.259402536;9;3;3.5587000000000018;yes
CHEMBL2437462;nM;1.21;CN1CCN(CC1)c2ccc(Nc3ncc4N=CC(=O)N(c5cccc(NC(=O)C=C)c5)c4n3)cc2;8.917214629683551;482.21787207200003;9;2;2.7956000000000003;yes
CHEMBL153525;nM;1.24;Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1;8.906578314837763;338.01670845200005;3;2;4.617200000000001;yes
CHEMBL598007;nM;1.24;Brc1cccc(Nc2ncnc3ccc(NC(=O)[C@@H]4O[C@H]4CN5CCCCC5)cc23)c1;8.906578314837763;481.111337108;6;2;4.327700000000002;yes
CHEMBL2441568;nM;1.29;Fc1ccc(Nc2ncnc3cc4OCCNc4cc23)cc1Cl;8.88941028970075;330.068366904;5;2;3.970200000000002;yes
CHEMBL161895;nM;1.3;Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1;8.886056647693161;345.17019360800003;6;3;3.4545200000000014;yes
CHEMBL3663930;nM;1.3;CC(C)c1nc(C(=O)N)c(Nc2cnn(c2)C3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4;8.886056647693161;504.259736884;9;3;3.8225000000000025;yes
CHEMBL203661;nM;1.3;Fc1ccc(Nc2ncnc3cnc(NC(=O)C#CCCN4CCOCC4)cc23)cc1Cl;8.886056647693161;454.13202978;7;2;3.225100000000001;yes
CHEMBL3663933;nM;1.3;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1C5CCN(CC5)C(=O)C=C;8.886056647693161;560.358722648;8;2;2.9897000000000027;yes
CHEMBL3916927;nM;1.3;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC4CN(C4)C(=O)C=C;8.886056647693161;428.10514633599996;6;1;3.9501000000000026;yes
CHEMBL3663935;nM;1.3;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1O[C@@H]5CCCN(C5)C(=O)C=C;8.886056647693161;576.353637268;9;2;2.653500000000002;yes
CHEMBL3663921;nM;1.3;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4;8.886056647693161;501.248837852;8;3;3.5501000000000023;yes
CHEMBL3545154;nM;1.3;COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C;8.886056647693161;490.097474112;6;1;5.383700000000005;yes
CHEMBL176891;nM;1.32;CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc12;8.87942606879415;410.085456708;6;1;4.047200000000003;yes
CHEMBL128467;nM;1.4;OS(=O)(=O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.853871964321762;423.00007240800005;7;3;2.8306000000000004;yes
CHEMBL3932784;nM;1.4;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1O[C@H]4CCN([C@@H](C4)C(=O)NCCSC)C(=O)C=C;8.853871964321762;591.151859496;8;2;4.7172000000000045;yes
CHEMBL202411;nM;1.4;OCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1;8.853871964321762;370.063281524;5;3;3.100100000000001;yes
CHEMBL3663928;nM;1.4;CCN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)c(CC)nc3C(=O)N)cc2;8.853871964321762;515.264487916;8;3;3.9402000000000017;yes
CHEMBL127082;nM;1.4;CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1;8.853871964321762;265.13274548;5;2;3.118520000000001;yes
CHEMBL3929060;nM;1.4;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1O[C@H]4CCN([C@@H](C4)C(=O)N)C(=O)C=C;8.853871964321762;517.132838304;7;2;3.7233000000000027;yes
CHEMBL1916891;nM;1.4;CN(C)C\C=C\C(=O)N(C)c1cc2c(cc1F)nc(Nc3ccccc3C)c4cncn24;8.853871964321762;432.2073876400001;6;1;4.154220000000002;yes
CHEMBL3655344;nM;1.4;CC(C)N(C)C\C=C\C(=O)N1Cc2sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3c2C1;8.853871964321762;475.10003671600003;6;1;5.480300000000005;yes
CHEMBL3663922;nM;1.4;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)\C=C\CN(C)C)c4;8.853871964321762;558.306687076;9;3;3.481900000000002;yes
CHEMBL3814320;nM;1.43;Brc1cccc(Nc2ncnc3ccc(NC(=O)NCCN4CCOCC4)cc23)c1;8.844663962534938;470.10658607600004;6;3;3.5896000000000017;yes
CHEMBL2031306;nM;1.46;CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C;8.835647144215566;410.094581652;5;2;5.1657800000000025;yes
CHEMBL2032380;nM;1.47;COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCCN(C)CC5;8.832682665251824;542.2753869480001;8;2;4.198700000000002;yes
CHEMBL165731;nM;1.5;Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1;8.823908740944319;364.20115938799995;7;2;2.820920000000001;yes
CHEMBL204638;nM;1.5;Fc1ccc(Nc2ncnc3cnc(NC(=O)C#CCCN4CCOCC4)cc23)cc1Br;8.823908740944319;498.0815142;7;2;3.334200000000002;yes
CHEMBL27688;nM;1.5;Cc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)c1;8.823908740944319;447.227039788;7;2;3.907420000000003;yes
CHEMBL3759359;nM;1.5;COc1c(CO)cccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2;8.823908740944319;391.13544791200013;6;2;5.032300000000004;yes
CHEMBL3759480;nM;1.5;COc1cc(ccc1c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)C(=O)N;8.823908740944319;420.1256115000001;7;3;3.611300000000001;yes
CHEMBL165508;nM;1.5;Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1;8.823908740944319;406.05415658000004;6;2;4.538000000000001;yes
CHEMBL3663937;nM;1.5;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cc(NC(=O)C=C)ccc4F;8.823908740944319;519.23941604;8;3;3.6892000000000023;yes
CHEMBL338175;nM;1.5;OC(=O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.823908740944319;373.017436724;6;3;3.027400000000001;yes
CHEMBL3919609;nM;1.5;C[C@@H](Nc1ncnc2oc(cc12)c3ccc(O)cc3)c4ccccc4;8.823908740944319;331.132076784;5;2;4.768500000000003;yes
CHEMBL31656;nM;1.5;Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)nc23)cc1Cl;8.823908740944319;486.158244528;8;2;3.786500000000003;yes
CHEMBL3663924;nM;1.5;CC(C)c1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4;8.823908740944319;515.264487916;8;3;4.111100000000003;yes
CHEMBL53637;nM;1.6;Clc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1;8.795880017344075;324.077788716;4;2;4.151300000000001;yes
CHEMBL297968;nM;1.6;Cc1cccc(Nc2ncnc3cc(NC(=O)C=C)ccc23)c1;8.795880017344075;304.132411132;4;2;3.8063200000000013;yes
CHEMBL202360;nM;1.6;Brc1cccc(Nc2ncnc3ccc(NC(=O)C#C)cc23)c1;8.795880017344075;366.011623072;4;2;3.707600000000001;yes
CHEMBL3898690;nM;1.6;COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC4CN(C4)C(=O)C=C;8.795880017344075;410.114568148;6;1;3.8110000000000026;yes
CHEMBL416611;nM;1.6;OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12;8.795880017344075;412.0534878840001;6;3;3.4438000000000013;yes
CHEMBL516979;nM;1.66;COC[C@H]1Oc2cc3ncnc(Nc4cccc(I)c4)c3cc2O[C@@H]1COC;8.779891911959945;493.04985411999996;7;1;3.779200000000002;yes
CHEMBL166255;nM;1.7;CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;8.769551078621726;416.09602139200007;7;3;2.8669000000000002;yes
CHEMBL173498;nM;1.7;Brc1cccc(Nc2ncnc3cc4nccnc4cc23)c1;8.769551078621726;351.01195742000004;5;1;4.079100000000001;yes
CHEMBL162981;nM;1.7;Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1;8.769551078621726;423.08070567600004;7;2;4.229600000000001;yes
CHEMBL32844;nM;1.7;CN1CCN(CCCOc2cc3ncnc(Nc4cccc(Br)c4)c3cc2NC(=O)C=C)CC1;8.769551078621726;524.153536268;7;2;4.276700000000003;yes
CHEMBL32079;nM;1.7;OCCCCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C;8.769551078621726;474.147011148;7;3;4.458300000000003;yes
CHEMBL204085;nM;1.7;Fc1ccc(Nc2ncnc3ccc(NC(=O)C#CCCN4CCOCC4)cc23)cc1Cl;8.769551078621726;453.13678081200004;6;2;3.8301000000000025;yes
CHEMBL203645;nM;1.7;CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1;8.769551078621726;383.0949160000001;5;2;4.302900000000003;yes
CHEMBL1089524;nM;1.7;CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1;8.769551078621726;426.10552345600007;4;2;5.021200000000004;yes
CHEMBL3663932;nM;1.7;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)[C@H](C)C3)nc1Oc4cccc(NC(=O)C=C)c4;8.769551078621726;515.264487916;8;3;3.9386000000000028;yes
CHEMBL4086056;nM;1.79;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO;8.747146969020108;522.1681405159999;10;5;1.702599999999999;yes
CHEMBL3985465;nM;1.8;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1O[C@H]4CCN([C@@H](C4)C(=O)NCCO)C(=O)C=C;8.744727494896694;561.159053052;8;3;3.3465000000000025;yes
CHEMBL67003;nM;1.8;Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc5c(cnn5Cc6ccccc6)c4)c23)C(=O)N7CCOCC7;8.744727494896694;560.228436756;8;3;4.219820000000003;yes
CHEMBL162508;nM;1.8;Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1;8.744727494896694;378.21680945199995;7;2;3.2110200000000013;yes
CHEMBL27685;nM;1.8;Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Br;8.744727494896694;529.11247998;7;2;4.500600000000004;yes
CHEMBL3663931;nM;1.8;CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)[C@@H](C)C3)nc1Oc4cccc(NC(=O)C=C)c4;8.744727494896694;515.264487916;8;3;3.9386000000000028;yes
CHEMBL382073;nM;1.8;CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1;8.744727494896694;439.157516256;5;2;4.839700000000004;yes
CHEMBL3622617;nM;1.8;COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)C=C;8.744727494896694;388.15354049999996;6;2;3.5044000000000013;yes
CHEMBL349070;nM;1.8;CN(C)CCCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;8.744727494896694;414.1167568360001;6;2;4.284600000000003;yes
CHEMBL356850;nM;1.8;Brc1cccc(Nc2ncnc3c4ccccc4sc23)c1;8.744727494896694;354.97788041999996;4;1;5.350600000000002;yes
CHEMBL251125;nM;1.8;CCOc1cc2ncnc(C#Cc3c[nH]nc3c4ccc(F)cc4)c2cc1OCC;8.744727494896694;402.149204068;5;1;4.356200000000004;yes
CHEMBL1243283;nM;1.81;CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNCc4cn(CCF)nn4;8.742321425130816;566.17570616;9;3;4.8867800000000035;yes
CHEMBL3815163;nM;1.81;Brc1cccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)c1;8.742321425130816;486.0837424560001;6;3;3.754500000000002;yes
CHEMBL2048903;nM;1.9;OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ncc45)c(Cl)c3)c12;8.721246399047171;420.11015146400007;7;3;4.489200000000003;yes
CHEMBL126623;nM;1.9;Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1;8.721246399047171;442.11167145600007;7;2;3.6651000000000016;yes
CHEMBL31276;nM;1.9;CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)c(cnc2cn1)C#N;8.721246399047171;450.08037132800007;6;2;4.063880000000002;yes
CHEMBL2029432;nM;1.95;CN1CCN(CC1)c2ccc(Nc3ncc4CN(C)C(=O)N(c5cccc(NC(=O)C=C)c5)c4n3)c(C)c2;8.709965388637482;512.264822264;7;2;4.108420000000002;yes
CHEMBL3818062;nM;1.98;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@H]4NC(=O)O[C@@H]4C;8.703334809738468;445.095309924;7;3;3.6099000000000014;yes
CHEMBL596754;nM;1.99;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SCCCCCCC(=O)NO;8.701146923590294;478.124167528;7;3;5.722500000000004;yes
CHEMBL3671491;nM;2.0;CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C;8.698970004336019;487.065529788;6;3;3.9144000000000023;yes
CHEMBL587723;nM;2.0;CCN1CCN(Cc2ccc(cc2)c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)CC1;8.698970004336019;440.2688450240001;5;2;4.935500000000003;yes
CHEMBL3671486;nM;2.0;CN(C)CC(=O)NCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C;8.698970004336019;544.1233790120001;7;3;3.8462000000000014;yes
CHEMBL3898077;nM;2.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC4CN(C4)C(=O)C(=C)CN(C)C;8.698970004336019;503.153573748;7;1;4.0210000000000035;yes
CHEMBL3806248;nM;2.0;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c4OCCOc14;8.698970004336019;375.07859723999997;6;1;4.3358000000000025;yes
CHEMBL3968417;nM;2.0;CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1;8.698970004336019;400.12146509600007;6;2;3.6172000000000004;yes
CHEMBL3655339;nM;2.0;Fc1ccc(Nc2ncnc3sc4CN(CCc4c23)C(=O)\C=C\[C@@H]5CCCN5)cc1Cl;8.698970004336019;457.11393719200004;6;2;4.420300000000003;yes
CHEMBL387265;nM;2.0;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)S(=O)(=O)C;8.698970004336019;480.10343208399996;7;1;3.977300000000003;yes
